corpus,subtype,filename,raw_chars,cleaned_chars,chars_removed,pct_removed,raw_lines,cleaned_lines,step_fix_encoding_artifacts_chars,step_remove_speech_header_chars,step_remove_speech_footnotes_chars,step_remove_figure_references_chars,step_remove_orphaned_footnote_numbers_chars,step_normalize_whitespace_chars,step_remove_fomc_statement_header_chars,step_remove_fomc_voting_records_chars,step_remove_fomc_attendee_list_chars,step_remove_fomc_duplicate_statement_in_minutes_chars,step_remove_fomc_policy_directive_chars
fed_speeches,speech,2025-10-22_6f095a54d4ae.txt,4491,4195,296,6.591,41,33,-7,134.0,169.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-10-22_93dae5fadc06.txt,5288,4644,644,12.179,41,29,-2,182.0,464.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-10-23_5a09b0df55a2.txt,8364,7915,449,5.368,33,23,-4,120.0,333.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-10-30_3066d829e15c.txt,8968,8595,373,4.159,47,39,-1,205.0,169.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-11-03_f85dcc214df2.txt,12573,11998,575,4.573,51,39,-1,90.0,486.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-11-07_81ba7b8607cf.txt,13266,11317,1949,14.692,61,37,-12,104.0,1857.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-11-07_d84f961fde99.txt,18625,14709,3916,21.026,75,49,-7,122.0,3801.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-11-11_d88b9d1fb991.txt,15212,10931,4281,28.142,77,45,-8,91.0,4198.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-11-17_d39ee4654d9f.txt,8333,8046,287,3.444,35,27,0,118.0,169.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-11-17_dfe61e9d60d9.txt,20407,18519,1888,9.252,71,49,-10,132.0,1766.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-11-18_361224b44686.txt,25651,19767,5884,22.939,113,59,-10,146.0,5748.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-11-19_2f4826112d10.txt,14872,13723,1149,7.726,63,49,-1,140.0,1010.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-11-20_1577799f0515.txt,28346,21187,7159,25.256,115,63,-28,164.0,7023.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-11-21_5b92227292d2.txt,5421,5284,137,2.527,27,21,0,137.0,0.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-11-21_6ef7d9f4adf5.txt,17532,13682,3850,21.96,77,37,-13,146.0,3717.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-12-01_a3a1d4ebca4d.txt,4893,3774,1119,22.869,31,19,0,183.0,936.0,0.0,0.0,0,,,,,
fed_speeches,speech,2025-12-15_6390e9eefd1c.txt,25963,18276,7687,29.608,117,71,-18,138.0,7567.0,0.0,0.0,0,,,,,
fomc_minutes_statements,minute,2012-01-24_834d3e6dac11.txt,71668,62958,8710,12.153,274,196,0,,,,0.0,1,,0.0,3422.0,3785.0,1502.0
fomc_minutes_statements,minute,2012-03-13_94bc041a4506.txt,42048,32193,9855,23.438,107,50,0,,,,0.0,1,,0.0,2542.0,5810.0,1502.0
fomc_minutes_statements,minute,2012-04-24_a8d8cbf177c3.txt,46607,37317,9290,19.933,113,55,0,,,,0.0,1,,0.0,4032.0,3755.0,1502.0
fomc_minutes_statements,minute,2012-06-19_3199850d1fc1.txt,52692,42233,10459,19.849,142,57,-4,,,,1.0,1,,0.0,3914.0,4584.0,1963.0
fomc_minutes_statements,minute,2012-08-01_8e3679a69f12.txt,47241,37413,9828,20.804,113,49,0,,,,0.0,1,,0.0,3758.0,4449.0,1620.0
fomc_minutes_statements,minute,2012-09-12_1a6e91bc35cc.txt,50151,38383,11768,23.465,138,52,0,,,,0.0,1,,0.0,4584.0,5539.0,1644.0
fomc_minutes_statements,minute,2012-10-23_a74edc9f9abb.txt,44401,29959,14442,32.526,115,49,0,,,,0.0,1,,0.0,6760.0,6034.0,1647.0
fomc_minutes_statements,minute,2012-12-11_fd45eba780c5.txt,50561,40141,10420,20.609,123,61,0,,,,0.0,1,,0.0,3007.0,5620.0,1792.0
fomc_minutes_statements,minute,2013-01-29_47b1f27f6a73.txt,72779,34607,38172,52.449,274,54,0,,,,0.0,0,,0.0,31030.0,7142.0,0.0
fomc_minutes_statements,minute,2013-03-19_262eadd957d8.txt,47905,39741,8164,17.042,122,57,0,,,,0.0,0,,0.0,2970.0,5194.0,0.0
fomc_minutes_statements,minute,2013-05-30_2913bff7fa7b.txt,45262,33206,12056,26.636,117,54,0,,,,0.0,0,,0.0,2961.0,9095.0,0.0
fomc_minutes_statements,minute,2013-06-18_647cb4c897c5.txt,53766,42564,11202,20.835,127,58,0,,,,1.0,0,,0.0,5246.0,5955.0,0.0
fomc_minutes_statements,minute,2013-07-30_f556e6726869.txt,47211,38519,8692,18.411,124,55,0,,,,2.0,0,,0.0,2815.0,5875.0,0.0
fomc_minutes_statements,minute,2013-09-17_04f2d13b6165.txt,54134,45102,9032,16.685,116,57,0,,,,0.0,0,,0.0,2702.0,6330.0,0.0
fomc_minutes_statements,minute,2013-10-29_107e2325b305.txt,50569,39299,11270,22.286,120,57,0,,,,0.0,0,,0.0,3007.0,8263.0,0.0
fomc_minutes_statements,minute,2013-12-17_212d20e04468.txt,58174,48502,9672,16.626,114,59,0,,,,0.0,0,,0.0,3060.0,6612.0,0.0
fomc_minutes_statements,minute,2014-01-28_12b5eab974e2.txt,79147,39464,39683,50.138,282,56,0,,,,0.0,0,,0.0,33455.0,6228.0,0.0
fomc_minutes_statements,minute,2014-03-18_dda215bec2fc.txt,55151,39525,15626,28.333,119,56,0,,,,0.0,0,,0.0,2920.0,12706.0,0.0
fomc_minutes_statements,minute,2014-04-29_3510f088cbfd.txt,44642,31471,13171,29.504,148,48,0,,,,0.0,0,,0.0,6903.0,6268.0,0.0
fomc_minutes_statements,minute,2014-06-17_61f1abb8d8b7.txt,56418,45970,10448,18.519,154,61,0,,,,1.0,0,,0.0,4120.0,6327.0,0.0
fomc_minutes_statements,minute,2014-07-29_95b396f1227f.txt,52754,41667,11087,21.016,154,59,0,,,,1.0,0,,0.0,4096.0,6990.0,0.0
fomc_minutes_statements,minute,2014-09-16_2b33172a6b23.txt,60293,49051,11242,18.646,172,76,0,,,,1.0,0,,0.0,3747.0,7494.0,0.0
fomc_minutes_statements,minute,2014-10-28_0ce4bf315086.txt,55086,41666,13420,24.362,156,61,0,,,,1.0,0,,0.0,3711.0,9708.0,0.0
fomc_minutes_statements,minute,2014-12-16_ffe34180ce4c.txt,49872,40253,9619,19.287,140,69,0,,,,0.0,0,,0.0,3465.0,6154.0,0.0
fomc_minutes_statements,minute,2015-01-27_d931552c6965.txt,94815,54568,40247,42.448,364,73,0,,,,0.0,0,,0.0,34589.0,5658.0,0.0
fomc_minutes_statements,minute,2015-03-17_03d3d457c6b6.txt,55661,46768,8893,15.977,158,71,0,,,,2.0,0,,0.0,3630.0,5261.0,0.0
fomc_minutes_statements,minute,2015-04-28_8f124ef1cebc.txt,50357,41821,8536,16.951,140,55,0,,,,0.0,0,,0.0,3957.0,4579.0,0.0
fomc_minutes_statements,minute,2015-06-16_8eaaa6aea1df.txt,53213,43749,9464,17.785,156,62,0,,,,2.0,0,,0.0,4008.0,5454.0,0.0
fomc_minutes_statements,minute,2015-07-28_cbca43240e96.txt,55951,44743,11208,20.032,166,65,0,,,,0.0,0,,0.0,4147.0,7061.0,0.0
fomc_minutes_statements,minute,2015-09-16_26dd0eb29efe.txt,49454,41027,8427,17.04,129,59,0,,,,0.0,0,,0.0,3535.0,4892.0,0.0
fomc_minutes_statements,minute,2015-10-27_564efab6adcd.txt,53688,40317,13371,24.905,169,59,0,,,,0.0,0,,0.0,8108.0,5263.0,0.0
fomc_minutes_statements,minute,2015-12-15_9d4cf9384422.txt,50756,44362,6394,12.598,145,68,0,,,,1.0,0,,2715.0,3678.0,0.0,0.0
fomc_minutes_statements,minute,2016-01-26_2c67361b7f78.txt,90440,48319,42121,46.573,341,64,0,,,,1.0,0,,4908.0,37212.0,0.0,0.0
fomc_minutes_statements,minute,2016-03-15_5ff3db65f28f.txt,51300,45945,5355,10.439,141,66,0,,,,1.0,0,,2046.0,3308.0,0.0,0.0
fomc_minutes_statements,minute,2016-04-26_61bb09eb1e66.txt,61600,52407,9193,14.924,162,68,0,,,,1.0,0,,1855.0,7337.0,0.0,0.0
fomc_minutes_statements,minute,2016-06-14_66b8b7a99765.txt,54532,49643,4889,8.965,144,71,0,,,,2.0,0,,949.0,3938.0,0.0,0.0
fomc_minutes_statements,minute,2016-07-26_76522b166cb9.txt,67915,57035,10880,16.02,167,73,0,,,,1.0,0,,2329.0,8550.0,0.0,0.0
fomc_minutes_statements,minute,2016-09-20_6ffd77434fa6.txt,71560,47913,23647,33.045,253,69,0,,,,2.0,0,,3741.0,19904.0,0.0,0.0
fomc_minutes_statements,minute,2016-11-01_ed41f0f7053a.txt,61269,49650,11619,18.964,179,70,0,,,,1.0,0,,2993.0,8625.0,0.0,0.0
fomc_minutes_statements,minute,2016-12-13_1a6a04ac891b.txt,55514,48302,7212,12.991,167,70,0,,,,2.0,0,,2792.0,4418.0,0.0,0.0
fomc_minutes_statements,minute,2017-03-14_90eab8f28b81.txt,59546,52111,7435,12.486,160,76,0,,,,3.0,0,,3614.0,3818.0,0.0,0.0
fomc_minutes_statements,minute,2017-05-02_d7cb41599fd5.txt,56625,48528,8097,14.299,159,68,0,,,,1.0,0,,4318.0,3778.0,0.0,0.0
fomc_minutes_statements,minute,2017-06-13_452978870662.txt,58320,50178,8142,13.961,173,92,0,,,,4.0,0,,3606.0,4532.0,0.0,0.0
fomc_minutes_statements,minute,2017-07-25_86bd14bf7cc9.txt,49680,44710,4970,10.004,140,68,0,,,,1.0,0,,1389.0,3580.0,0.0,0.0
fomc_minutes_statements,minute,2017-09-19_3f20f8eb2496.txt,57142,50183,6959,12.178,163,77,0,,,,3.0,0,,2336.0,4620.0,0.0,0.0
fomc_minutes_statements,minute,2017-12-12_839c3db154ea.txt,49330,41616,7714,15.638,137,65,0,,,,2.0,0,,4193.0,3519.0,0.0,0.0
fomc_minutes_statements,minute,2018-01-30_5b068ae48728.txt,81408,48024,33384,41.008,325,69,0,,,,1.0,0,,2247.0,31136.0,0.0,0.0
fomc_minutes_statements,minute,2018-03-20_e055fafd2dc6.txt,48456,42580,5876,12.126,146,73,0,,,,1.0,0,,2285.0,3590.0,0.0,0.0
fomc_minutes_statements,minute,2018-05-01_8119defabbf0.txt,52518,47423,5095,9.701,137,67,0,,,,1.0,0,,1521.0,3573.0,0.0,0.0
fomc_minutes_statements,minute,2018-06-12_559ccb01d862.txt,47379,40802,6577,13.882,146,65,0,,,,1.0,0,,2496.0,4080.0,0.0,0.0
fomc_minutes_statements,minute,2018-09-25_0bed17bedd10.txt,47425,40628,6797,14.332,143,66,0,,,,1.0,0,,2921.0,3875.0,0.0,0.0
fomc_minutes_statements,minute,2018-11-07_82fdf7ba9f53.txt,55507,40048,15459,27.851,190,71,0,,,,1.0,0,,2418.0,13040.0,0.0,0.0
fomc_minutes_statements,minute,2018-12-18_9ece75f3fa10.txt,56468,44918,11550,20.454,196,74,0,,,,1.0,0,,2558.0,8991.0,0.0,0.0
fomc_minutes_statements,minute,2019-01-29_dbcd2cb58934.txt,94356,59692,34664,36.737,380,88,0,,,,2.0,0,,2721.0,31941.0,0.0,0.0
fomc_minutes_statements,minute,2019-03-19_054f293af513.txt,64107,47486,16621,25.927,190,70,-1,,,,1.0,0,,1282.0,15339.0,0.0,0.0
fomc_minutes_statements,minute,2019-05-30_760cba5059a2.txt,62042,51466,10576,17.047,190,78,-12,,,,1.0,0,,2413.0,8174.0,0.0,0.0
fomc_minutes_statements,minute,2019-06-18_93775234563b.txt,55127,42818,12309,22.328,190,68,-13,,,,2.0,0,,3411.0,8909.0,0.0,0.0
fomc_minutes_statements,minute,2019-07-30_5dfd07791d70.txt,71346,61941,9405,13.182,196,86,-19,,,,1.0,0,,4759.0,4664.0,0.0,0.0
fomc_minutes_statements,minute,2019-09-17_b0620fb1ad3b.txt,71146,63400,7746,10.887,200,81,-10,,,,1.0,0,,2832.0,4923.0,0.0,0.0
fomc_minutes_statements,minute,2019-10-29_bff202a2a75f.txt,83867,64970,18897,22.532,239,86,-15,,,,2.0,0,,13467.0,5443.0,0.0,0.0
fomc_minutes_statements,minute,2019-12-10_3243cebe187f.txt,57079,50017,7062,12.372,194,88,-12,,,,1.0,0,,2238.0,4835.0,0.0,0.0
fomc_minutes_statements,minute,2020-01-28_b2e767d7de25.txt,88059,56454,31605,35.891,376,81,-10,,,,1.0,0,,2633.0,28981.0,0.0,0.0
fomc_minutes_statements,minute,2020-03-15_03fe77f09d60.txt,65938,51594,14344,21.754,150,77,-16,,,,1.0,0,,11173.0,3186.0,0.0,0.0
fomc_minutes_statements,minute,2020-04-28_8e14b1a73dfc.txt,62984,54416,8568,13.603,157,78,-13,,,,1.0,0,,4496.0,4084.0,0.0,0.0
fomc_minutes_statements,minute,2020-06-09_65c25656d31b.txt,67095,57845,9250,13.786,203,84,-19,,,,1.0,0,,1691.0,7577.0,0.0,0.0
fomc_minutes_statements,minute,2020-07-28_7f05bc663067.txt,60354,53794,6560,10.869,190,86,-34,,,,2.0,0,,1990.0,4602.0,0.0,0.0
fomc_minutes_statements,minute,2020-09-15_99f9b766d42a.txt,66045,53425,12620,19.108,173,87,-15,,,,1.0,0,,2173.0,10461.0,0.0,0.0
fomc_minutes_statements,minute,2020-11-04_fe2e1ec08243.txt,63834,57785,6049,9.476,185,89,-12,,,,1.0,0,,1475.0,4585.0,0.0,0.0
fomc_minutes_statements,minute,2020-12-15_231cce558000.txt,55671,49346,6325,11.361,187,83,-24,,,,3.0,0,,1909.0,4437.0,0.0,0.0
fomc_minutes_statements,minute,2021-01-26_f8118c0a9430.txt,84458,49905,34553,40.911,352,85,-14,,,,1.0,0,,2055.0,32511.0,0.0,0.0
fomc_minutes_statements,minute,2021-03-16_d8e2469944f3.txt,58242,51947,6295,10.808,177,83,-8,,,,1.0,0,,1268.0,5034.0,0.0,0.0
fomc_minutes_statements,minute,2021-04-27_781f36666813.txt,58897,52555,6342,10.768,186,82,-8,,,,1.0,0,,1234.0,5115.0,0.0,0.0
fomc_minutes_statements,minute,2021-06-15_adcd93787d78.txt,63702,53734,9968,15.648,193,84,-15,,,,1.0,0,,1698.0,8284.0,0.0,0.0
fomc_minutes_statements,minute,2021-07-27_824f2bfe480d.txt,70421,63955,6466,9.182,205,93,-8,,,,1.0,0,,2092.0,4381.0,0.0,0.0
fomc_minutes_statements,minute,2021-09-21_84fe63a117f6.txt,58480,52255,6225,10.645,160,81,-10,,,,1.0,0,,2268.0,3966.0,0.0,0.0
fomc_minutes_statements,minute,2021-11-02_4dc5da1ade37.txt,55671,53867,1804,3.24,160,142,-24,,,,4.0,0,,1824.0,0.0,0.0,0.0
fomc_minutes_statements,minute,2021-12-14_67dab03fecde.txt,62863,61108,1755,2.792,197,177,-9,,,,18.0,0,,1746.0,0.0,0.0,0.0
fomc_minutes_statements,minute,2022-01-25_73778280b2fe.txt,89853,87642,2211,2.461,384,359,-9,,,,15.0,0,,2205.0,0.0,0.0,0.0
fomc_minutes_statements,minute,2022-03-15_9055d6b03bf1.txt,57795,54623,3172,5.488,188,159,-18,,,,16.0,0,,3174.0,0.0,0.0,0.0
fomc_minutes_statements,minute,2022-05-03_9226ba3021cd.txt,52438,50632,1806,3.444,163,141,-11,,,,6.0,0,,1811.0,0.0,0.0,0.0
fomc_minutes_statements,minute,2022-06-14_ae86719f5d3d.txt,53101,50219,2882,5.427,162,137,-8,,,,8.0,0,,2882.0,0.0,0.0,0.0
fomc_minutes_statements,minute,2022-07-26_21e307af662f.txt,57072,54595,2477,4.34,163,139,-10,,,,6.0,0,,2481.0,0.0,0.0,0.0
fomc_minutes_statements,minute,2022-09-20_bdd9eed40190.txt,52216,49681,2535,4.855,189,165,-18,,,,7.0,0,,2546.0,0.0,0.0,0.0
fomc_minutes_statements,minute,2022-11-01_9dc3b412fb7a.txt,54184,51906,2278,4.204,180,160,-8,,,,5.0,0,,2281.0,0.0,0.0,0.0
fomc_minutes_statements,minute,2022-12-13_44d0ea4cde43.txt,51939,50080,1859,3.579,192,170,-12,,,,7.0,0,,1864.0,0.0,0.0,0.0
fomc_minutes_statements,minute,2023-03-21_267f5f356126.txt,50191,47688,2503,4.987,189,165,-13,,,,9.0,0,,2507.0,0.0,0.0,0.0
fomc_minutes_statements,minute,2023-05-02_49ca3af9a585.txt,55011,52812,2199,3.997,199,179,-21,,,,10.0,0,,2210.0,0.0,0.0,0.0
fomc_minutes_statements,minute,2023-06-13_61d01bb59d56.txt,47195,45591,1604,3.399,184,163,-14,,,,7.0,0,,1611.0,0.0,0.0,0.0
fomc_minutes_statements,minute,2023-07-25_6edf1be4663d.txt,46320,43892,2428,5.242,178,154,-15,,,,6.0,0,,2437.0,0.0,0.0,0.0
fomc_minutes_statements,minute,2023-09-19_af5ec092afca.txt,44018,42351,1667,3.787,180,159,-4,,,,8.0,0,,1663.0,0.0,0.0,0.0
fomc_minutes_statements,minute,2023-12-12_067ca351c026.txt,46069,44457,1612,3.499,176,157,-6,,,,6.0,0,,1612.0,0.0,0.0,0.0
fomc_minutes_statements,minute,2024-01-30_dda7d230d6b2.txt,50462,48650,1812,3.591,240,215,-8,,,,9.0,0,,1811.0,0.0,0.0,0.0
fomc_minutes_statements,minute,2024-03-19_1fece220ed27.txt,48938,47476,1462,2.987,195,180,-6,,,,10.0,0,,1458.0,0.0,0.0,0.0
fomc_minutes_statements,minute,2024-05-30_f9d870eec37b.txt,47926,46349,1577,3.29,184,165,-10,,,,7.0,0,,1580.0,0.0,0.0,0.0
fomc_minutes_statements,minute,2024-06-11_7b2ad82431e0.txt,43951,42277,1674,3.809,179,158,-10,,,,8.0,0,,1676.0,0.0,0.0,0.0
fomc_minutes_statements,minute,2024-07-30_7545319951e3.txt,44932,37822,7110,15.824,189,68,-9,,,,1.0,0,,7118.0,0.0,0.0,0.0
fomc_minutes_statements,minute,2024-09-17_9a3433819c06.txt,44456,36699,7757,17.449,172,62,-12,,,,1.0,0,,7768.0,0.0,0.0,0.0
fomc_minutes_statements,minute,2024-11-06_9e66d1c8bf91.txt,49277,40728,8549,17.349,209,72,-17,,,,2.0,0,,8564.0,0.0,0.0,0.0
fomc_minutes_statements,minute,2024-12-17_992da71dd067.txt,46004,37770,8234,17.898,187,67,-11,,,,1.0,0,,8244.0,0.0,0.0,0.0
fomc_minutes_statements,minute,2025-01-28_0e4ddaa60b51.txt,54975,46760,8215,14.943,276,129,-9,,,,4.0,0,,8220.0,0.0,0.0,0.0
fomc_minutes_statements,minute,2025-03-18_bf82bb220b96.txt,48777,39874,8903,18.252,231,70,-8,,,,1.0,0,,8910.0,0.0,0.0,0.0
fomc_minutes_statements,minute,2025-05-06_2afb8a5cfdcc.txt,51089,42163,8926,17.471,249,74,-9,,,,2.0,0,,8933.0,0.0,0.0,0.0
fomc_minutes_statements,minute,2025-06-17_93ed65ca2806.txt,47375,38594,8781,18.535,241,70,-10,,,,1.0,0,,8790.0,0.0,0.0,0.0
fomc_minutes_statements,minute,2025-07-29_364821eaa5df.txt,47521,39430,8091,17.026,199,71,-16,,,,1.0,0,,8106.0,0.0,0.0,0.0
fomc_minutes_statements,minute,2025-09-16_fc794bbade0a.txt,42224,33510,8714,20.638,181,61,-12,,,,1.0,0,,8725.0,0.0,0.0,0.0
fomc_minutes_statements,minute,2025-10-28_468a0e411e83.txt,55912,45427,10485,18.753,270,79,-8,,,,2.0,0,,10491.0,0.0,0.0,0.0
fomc_minutes_statements,minute,2025-12-09_85f9d117ade3.txt,51208,42037,9171,17.909,222,73,-10,,,,1.0,0,,9180.0,0.0,0.0,0.0
fomc_minutes_statements,statement,2012-01-24_5d3a7019f6dd.txt,2889,2351,538,18.622,9,4,0,,,,,0,83.0,455.0,,,
fomc_minutes_statements,statement,2012-03-13_cc4d08cf4dba.txt,2952,2437,515,17.446,9,4,0,,,,,0,81.0,434.0,,,
fomc_minutes_statements,statement,2012-04-24_18453d8d0979.txt,3003,2488,515,17.15,9,4,0,,,,,0,81.0,434.0,,,
fomc_minutes_statements,statement,2012-06-19_a57854a0d625.txt,3437,2804,633,18.417,13,4,0,,,,,0,80.0,553.0,,,
fomc_minutes_statements,statement,2012-08-01_620d67a6886c.txt,3080,2506,574,18.636,9,4,0,,,,,0,82.0,492.0,,,
fomc_minutes_statements,statement,2012-09-12_308ff1604b20.txt,3861,3167,694,17.975,11,5,0,,,,,0,85.0,609.0,,,
fomc_minutes_statements,statement,2012-10-23_4e047bbd401d.txt,3773,3101,672,17.811,10,5,0,,,,,0,83.0,589.0,,,
fomc_minutes_statements,statement,2012-12-11_3f24be44d1a3.txt,4784,4112,672,14.047,11,5,0,,,,,0,84.0,588.0,,,
fomc_minutes_statements,statement,2013-01-29_6be32a24ceac.txt,4487,3865,622,13.862,10,5,0,,,,,0,83.0,539.0,,,
fomc_minutes_statements,statement,2013-03-19_8556039013f5.txt,4452,3832,620,13.926,10,5,0,,,,,0,81.0,539.0,,,
fomc_minutes_statements,statement,2013-05-30_fabd0470a308.txt,4619,4001,618,13.38,10,5,0,,,,,0,79.0,539.0,,,
fomc_minutes_statements,statement,2013-06-18_6463a4f430c7.txt,4781,4010,771,16.126,10,5,0,,,,,0,80.0,691.0,,,
fomc_minutes_statements,statement,2013-07-30_11c404beef8e.txt,4806,4187,619,12.88,10,5,0,,,,,0,80.0,539.0,,,
fomc_minutes_statements,statement,2013-09-17_9d6c043c9ea2.txt,5469,4884,585,10.697,10,5,0,,,,,0,85.0,500.0,,,
fomc_minutes_statements,statement,2013-10-29_75ed8399f511.txt,5340,4757,583,10.918,10,5,0,,,,,0,83.0,500.0,,,
fomc_minutes_statements,statement,2013-12-17_49aba68019bf.txt,6000,5272,728,12.133,11,5,0,,,,,0,84.0,644.0,,,
fomc_minutes_statements,statement,2014-01-28_5c9e8b6735f3.txt,5786,5348,438,7.57,11,5,0,,,,,0,83.0,355.0,,,
fomc_minutes_statements,statement,2014-03-18_30df0f66ee8f.txt,6142,5456,686,11.169,14,7,0,,,,,0,81.0,605.0,,,
fomc_minutes_statements,statement,2014-04-29_0711fac1da7e.txt,5684,5268,416,7.319,12,6,0,,,,,0,81.0,335.0,,,
fomc_minutes_statements,statement,2014-06-17_43f04a08ed54.txt,5615,5183,432,7.694,12,6,0,,,,,0,80.0,352.0,,,
fomc_minutes_statements,statement,2014-07-29_710668d3628d.txt,5980,5090,890,14.883,13,6,0,,,,,0,80.0,810.0,,,
fomc_minutes_statements,statement,2014-09-16_8083594861ae.txt,6261,5098,1163,18.575,12,6,0,,,,,0,85.0,1078.0,,,
fomc_minutes_statements,statement,2014-10-28_d6a7adec73fb.txt,5130,4165,965,18.811,12,5,0,,,,,0,83.0,882.0,,,
fomc_minutes_statements,statement,2014-12-16_d1e49b60807d.txt,5124,3918,1206,23.536,11,5,0,,,,,0,84.0,1122.0,,,
fomc_minutes_statements,statement,2015-01-27_6b895a6645be.txt,4039,3701,338,8.368,10,5,0,,,,,0,83.0,255.0,,,
fomc_minutes_statements,statement,2015-03-17_9af3a0cf997f.txt,4060,3724,336,8.276,10,5,0,,,,,0,81.0,255.0,,,
fomc_minutes_statements,statement,2015-04-28_fac509673bd9.txt,3939,3603,336,8.53,10,5,0,,,,,0,81.0,255.0,,,
fomc_minutes_statements,statement,2015-06-16_d40aae8d859a.txt,3814,3479,335,8.783,10,5,0,,,,,0,80.0,255.0,,,
fomc_minutes_statements,statement,2015-07-28_5b0345b302be.txt,3776,3441,335,8.872,10,5,0,,,,,0,80.0,255.0,,,
fomc_minutes_statements,statement,2015-09-16_9105c7e0a50e.txt,4079,3606,473,11.596,10,5,0,,,,,0,85.0,388.0,,,
fomc_minutes_statements,statement,2015-10-27_e72db519fe5c.txt,3991,3520,471,11.802,10,5,0,,,,,0,83.0,388.0,,,
fomc_minutes_statements,statement,2015-12-15_d231716e6ed8.txt,4080,3741,339,8.309,10,5,0,,,,,0,84.0,255.0,,,
fomc_minutes_statements,statement,2016-01-26_21b3426007c3.txt,3859,3512,347,8.992,11,7,0,,,,,0,55.0,292.0,,,
fomc_minutes_statements,statement,2016-03-15_179751997963.txt,3919,3440,479,12.223,11,7,0,,,,,0,53.0,426.0,,,
fomc_minutes_statements,statement,2016-04-26_ab3394a98e13.txt,3945,3466,479,12.142,11,7,0,,,,,0,53.0,426.0,,,
fomc_minutes_statements,statement,2016-06-14_6b4973965fd0.txt,3716,3375,341,9.177,11,7,0,,,,,0,52.0,289.0,,,
fomc_minutes_statements,statement,2016-07-26_4bfc05fc47fc.txt,3860,3383,477,12.358,11,7,0,,,,,0,52.0,425.0,,,
fomc_minutes_statements,statement,2016-09-20_ea0f572a1045.txt,4087,3585,502,12.283,11,7,0,,,,,0,57.0,445.0,,,
fomc_minutes_statements,statement,2016-11-01_425fb34a8a5f.txt,4060,3562,498,12.266,11,7,0,,,,,0,56.0,442.0,,,
fomc_minutes_statements,statement,2016-12-13_416d58859f00.txt,3719,3370,349,9.384,11,7,0,,,,,0,56.0,293.0,,,
fomc_minutes_statements,statement,2017-03-14_a5cc987f2a19.txt,3659,3191,468,12.79,11,7,0,,,,,0,53.0,415.0,,,
fomc_minutes_statements,statement,2017-05-02_d76dd454adaf.txt,3642,3324,318,8.731,11,7,0,,,,,0,51.0,267.0,,,
fomc_minutes_statements,statement,2017-06-13_bf20b0cfbeb0.txt,3837,3390,447,11.65,11,7,0,,,,,0,52.0,395.0,,,
fomc_minutes_statements,statement,2017-07-25_0216ee61735a.txt,3525,3204,321,9.106,11,7,0,,,,,0,52.0,269.0,,,
fomc_minutes_statements,statement,2017-09-19_3b04d1682061.txt,3696,3365,331,8.956,11,7,0,,,,,0,57.0,274.0,,,
fomc_minutes_statements,statement,2017-12-12_4a774823b378.txt,3362,2902,460,13.682,10,6,0,,,,,0,56.0,404.0,,,
fomc_minutes_statements,statement,2018-01-30_da297642c5a0.txt,2903,2568,335,11.54,10,6,0,,,,,0,55.0,280.0,,,
fomc_minutes_statements,statement,2018-03-20_30a86943463a.txt,3071,2754,317,10.322,10,6,0,,,,,0,53.0,264.0,,,
fomc_minutes_statements,statement,2018-05-01_8d62337db668.txt,2889,2577,312,10.8,10,6,0,,,,,0,51.0,261.0,,,
fomc_minutes_statements,statement,2018-06-12_47c41791ffdc.txt,2250,1935,315,14.0,10,6,0,,,,,0,52.0,263.0,,,
fomc_minutes_statements,statement,2018-09-25_829e09b5a377.txt,2065,1720,345,16.707,10,6,0,,,,,0,57.0,288.0,,,
fomc_minutes_statements,statement,2018-11-07_e00536d13b37.txt,2140,1802,338,15.794,10,6,0,,,,,0,56.0,282.0,,,
fomc_minutes_statements,statement,2018-12-18_95819bab78ed.txt,2320,1961,359,15.474,10,6,0,,,,,0,56.0,303.0,,,
fomc_minutes_statements,statement,2019-01-29_7c0712c74ff8.txt,2319,1962,357,15.395,9,5,0,,,,,0,55.0,302.0,,,
fomc_minutes_statements,statement,2019-03-19_42d551d67d20.txt,2413,2060,353,14.629,9,5,0,,,,,0,53.0,300.0,,,
fomc_minutes_statements,statement,2019-05-30_ce1cde5be233.txt,2245,1903,342,15.234,9,5,0,,,,,0,51.0,291.0,,,
fomc_minutes_statements,statement,2019-06-18_71e439317eb7.txt,2486,2014,472,18.986,9,5,0,,,,,0,52.0,420.0,,,
fomc_minutes_statements,statement,2019-07-30_f37dc2abee14.txt,2770,2284,486,17.545,10,6,0,,,,,0,52.0,434.0,,,
